"","gameId","playId","ballCarrierId","tacklerNflId","ballCarrierDisplayName","ballCarrierPos","tacklerName","tacklerPos","quarter","down","yardsToGo","possessionTeam","defensiveTeam","playDescription","playResult","DIOVDT_T","forceGeneratedSpotTackle","tackleAngle","disFromFirstDown","tacklerAcc_T","ballCarrierAcc_T","distFromEachOther","tacklerMass","ballCarrierMass","passProbability","tacklerAcc_BR","ballCarrierAcc_BR","tackleDisFromCenter","DIOVDT_BR","differenceAngularDirection","expForce","overExpected"
"1268",2022100211,2751,47870,43404,"Damien Harris","RB","De'Vondre Campbell","ILB",4,1,9,"NE","GB","(11:52) M.Cannon reported in as eligible.  D.Harris left end to GB 5 for 4 yards (D.Campbell, Q.Walker).",4,18.71,127.128955717597,75.06,5.03,4.77,3.94,5.80637580595676,105.454545454545,97.7272727272727,0.35799849,2.43,1.8,8.88,58.08,63.4,168.417213140791,-41.2882574231936
"1269",2022103011,2766,48475,42543,"Chris Myarick","TE","Quandre Diggs","FS",4,3,9,"NYG","SEA","(15:00) (Shotgun) D.Jones pass short left to C.Myarick to SEA 41 for 10 yards (Q.Diggs).",10,64.64,229.746386401594,70.18,8.97,4.51,1.6,18.1350075820221,89.5454545454545,115.909090909091,0.984884501,1.5,0.92,7.36,6.04999999999995,47.56,275.254164593746,-45.5077781921521
"1270",2022101000,2100,52440,38551,"Clyde Edwards-Helaire","RB","Chandler Jones","DE",3,2,2,"KC","LV","(14:22) (Shotgun) C.Edwards-Helaire left tackle to KC 36 for 3 yards (C.Jones).",3,39,-135.662609677828,158.28,5.4,1.78,4.04,7.64512916830056,120.454545454545,95,0.193025962,1.17,4.69,8.4,61.17,85.66,-65.4278540769623,-70.2347556008657
"1271",2022092600,1316,46309,42346,"Richie James","WR","Dante Fowler","OLB",2,1,19,"NYG","DAL","(8:44) (Shotgun) D.Jones pass short right to R.James to NYG 14 for -2 yards (D.Fowler).",-2,8.01000000000001,-19.5945855959231,85.08,11.81,2.15,3.35,3.25729949498047,115.909090909091,84.0909090909091,0.664369464,3.74,2.3,6.32,54.28,155.58,55.6570410616417,-75.2516266575648
"1272",2022092511,2181,54616,52435,"Tyler Allgeier","RB","Jordyn Brooks","ILB",3,1,10,"ATL","SEA","(13:41) (No Huddle, Shotgun) T.Allgeier right end to ATL 40 for 5 yards (J.Brooks, C.Barton).",5,21.05,66.6273461123579,59.48,3.04,4.15,3.99,9.93694117925632,111.363636363636,100,0.493048459,2.4,2.87,1.09,46.16,61.22,119.036812313257,-52.4094662008991
"1273",2022092200,1232,44898,47793,"Kareem Hunt","RB","Devin Bush","ILB",2,3,3,"CLE","PIT","(9:44) (Shotgun) K.Hunt right tackle to PIT 7 for 6 yards (D.Bush, M.Reed).",6,45,273.047801706251,151.75,1.55,2.01,0.72,9.39780825511991,105.909090909091,98.1818181818182,0.857085109,0.49,3.35,3.14,102.96,3.89000000000001,150.390285152094,122.657516554157
"1274",2022102301,1174,44816,42368,"Leonard Fournette","RB","Shaq Thompson","ILB",2,1,10,"TB","CAR","(7:48) L.Fournette up the middle to TB 29 for 9 yards (S.Thompson, M.Hartsfield).",9,87.14,63.1394799072976,64.71,8.40000000000001,0.26,0.59,8.65794432876534,104.545454545455,103.636363636364,0.365422904,1.19,2.89,0.0300000000000011,72.65,107.63,-4.2028921488379,67.3423720561355
"1275",2022100201,1998,54473,44903,"Drake London","WR","John Johnson","FS",3,2,10,"ATL","CLE","(11:55) (Shotgun) M.Mariota pass short left to D.London to ATL 38 for 7 yards (J.Johnson). PENALTY on ATL-D.London, Face Mask, 15 yards, enforced at ATL 38.",-8,118.67,294.857576733547,61.28,8.04000000000001,2.76,1.06,3.33054049667618,95,95.4545454545454,0.66860646,1.96,0.15,14.11,7.34999999999999,17.34,173.468355785089,121.389220948458
"1276",2022100901,3221,54905,41341,"Jaylen Warren","RB","DaQuan Jones","DT",4,1,10,"PIT","BUF","(13:38) (No Huddle, Shotgun) J.Warren right guard to PIT 36 for 1 yard (D.Jones, T.Bernard).",1,118.6,14.2161872834694,142.49,0.420000000000002,0.45,0.89,5.45835139946119,146.363636363636,102.272727272727,0.79873234,1.84,4.35,0.41,66.69,146.86,132.986275870806,-118.770088587336
"1277",2022100903,775,52733,46229,"James Robinson","RB","Ogbonnia Okoronkwo","DE",1,1,9,"JAX","HOU","(2:14) (Shotgun) J.Robinson up the middle to HST 8 for 1 yard (O.Okoronkwo).",1,59.81,173.957769790548,16.54,1.48,1.93,0.67,3.5062943401831,115,100,0.716622114,2.37,2.14,0.869999999999997,64.32,55.2,150.436190586231,23.5215792043172
"1278",2022090800,933,52460,47792,"Cam Akers","RB","Ed Oliver","DT",2,1,10,"LA","BUF","(13:24) C.Akers right guard to BUF 36 for no gain (E.Oliver).",0,15.53,9.32443441205183,108.89,7.79,1.55,2.14,6.31953321060979,130.454545454545,96.3636363636364,0.508698344,1.2,3.56,1.88,89.05,21.47,27.2127825833268,-17.8883481712749
"1279",2022110608,1642,42412,49410,"Tyler Lockett","WR","Jalen Thompson","FS",2,3,15,"SEA","ARI","(3:55) (Shotgun) G.Smith pass short right to T.Lockett to SEA 42 for 13 yards (J.Thompson) [Z.Allen].",13,36.52,754.478531732334,102.64,19.27,5.06,3.98,17.372420671858,86.3636363636364,82.7272727272727,0.924954832,4.86,1.88,6.28,1.92000000000002,128.02,263.704105451489,490.774426280845
"1280",2022110601,304,42718,54781,"Raheem Mostert","RB","Jack Sanborn","ILB",1,1,10,"MIA","CHI","(11:03) R.Mostert left tackle to MIA 27 for 2 yards (J.Sanborn).",2,97.54,211.831369412691,78.4,2.09,4.06,2.45,10.6707919106316,105.454545454545,89.5454545454545,0.422819942,3.61,3.9,2.6,35.05,39.05,259.673995486881,-47.8426260741902
"1281",2022102305,2652,53068,47872,"Mason Kinsey","WR","Bobby Okereke","ILB",4,2,12,"TEN","IND","(15:00) (Shotgun) R.Tannehill pass short left to M.Kinsey to IND 24 for 3 yards (B.Okereke) [D.Odeyingbo]. TEN-R.Tannehill was injured during the play. His return is Questionable.",3,41.27,391.412371195082,0.00999999999999801,1.19,4.02,2.8,0.815414005275848,106.363636363636,88.6363636363636,0.795219302,1.57,1,10.5,4.5,27.24,169.724696820371,221.687674374711
"1282",2022092200,1126,44898,44878,"Kareem Hunt","RB","Ahkello Witherspoon","CB",2,1,10,"CLE","PIT","(12:24) (Shotgun) J.Brissett pass short right to K.Hunt to PIT 38 for 11 yards (A.Witherspoon). Fleaflicker; 27-K.Hunt to 11-D.Peoples-Jones back to 7-J.Brissett.",11,119.53,208.701667020977,145.29,10.47,1.99,1.45,11.9756836965578,88.6363636363636,98.1818181818182,0.650523782,0.42,3.27,21.59,30.8,121.79,120.353655391922,88.348011629055
"1283",2022102000,246,52630,53489,"Eno Benjamin","RB","Pete Werner","OLB",1,1,10,"ARI","NO","(11:46) (Shotgun) K.Murray pass short right to E.Benjamin to NO 37 for no gain (P.Werner). Penalty on ARZ-W.Hernandez, Ineligible Downfield Pass, declined.",0,128.31,436.66901839668,26.11,0.760000000000005,2.53,2.62,9.46160662889765,110,95.4545454545454,0.370074719,3.68,5.04,18.4,35.97,69.63,107.747195728831,328.921822667848
"1284",2022092511,2994,52552,46823,"DeeJay Dallas","RB","Mike Ford","CB",4,1,10,"SEA","ATL","(13:34) (No Huddle) D.Dallas left tackle to SEA 41 for 2 yards (M.Ford).",2,7.08,5.69964335512742,99.58,1.69,3.22,3.12,10.8307063481566,89.0909090909091,97.2727272727273,0.568119705,1.14,1.68,7.39,14.84,135.08,90.4547620839153,-84.7551187287879
"1285",2022091106,2584,48097,43503,"Jakobi Meyers","WR","Elandon Roberts","ILB",4,2,4,"NE","MIA","(15:00) J.Meyers left end to NE 38 for 7 yards (E.Roberts, Br.Jones).",7,10.8,-62.4444647239333,56.86,13.02,3.78,5.54,8.48114379078671,108.181818181818,90.9090909090909,0.668847978,0.83,0.86,6.7,55.02,33.26,-49.5315254834347,-12.9129392404986
"1286",2022092200,1398,53453,52505,"Najee Harris","RB","Jacob Phillips","MLB",2,1,10,"PIT","CLE","(7:11) (No Huddle, Shotgun) N.Harris left tackle to CLV 44 for 4 yards (J.Phillips, A.Wright).",4,105,49.498038994684,21.45,4.75,0.65,0.76,8.27073152750106,105.909090909091,104.545454545455,0.568586349,0.73,2.92,3.47,71.3,74.32,8.54781141216973,40.9502275825143
"1287",2022091100,3310,54473,48027,"Drake London","WR","Kaden Elliss","OLB",4,3,6,"ATL","NO","(10:26) (Shotgun) M.Mariota pass short left to D.London to ATL 42 for 13 yards (K.Elliss).",13,83.18,164.652096322366,5.67000000000002,16.84,5.09,4.5,0.679558680321283,109.090909090909,95.4545454545454,0.959483624,2.1,3.7,15.74,5.31,14.06,139.524100656375,25.1279956659909
"1288",2022091800,937,43454,44999,"Tyreek Hill","WR","Chuck Clark","SS",2,1,10,"MIA","BAL","(13:10) (Shotgun) T.Tagovailoa pass short left to T.Hill to BLT 23 for 15 yards (C.Clark).",15,59.66,165.490000426763,148.14,14.79,2.12,0.47,25.9096429925231,93.1818181818182,84.0909090909091,0.450611353,2.86,1.52,2.99,23.3,26.66,216.11481457522,-50.6248141484574
"1289",2022101609,2158,52630,47871,"Eno Benjamin","RB","Cody Barton","MLB",3,2,6,"ARI","SEA","(13:04) (No Huddle, Shotgun) E.Benjamin right tackle to SEA 45 for 11 yards (C.Barton, Q.Diggs). PENALTY on ARZ-D.Humphries, Offensive Holding, 10 yards, enforced at ARZ 45.",-9,45.16,24.0475869799835,7.80000000000001,16.39,3.01,3.17,9.30284365127136,107.727272727273,95.4545454545454,0.569267869,0.67,3.96,4.06,18.33,95.49,65.0313884461285,-40.983801466145
"1290",2022100203,892,47808,46527,"Marquise Brown","WR","Frankie Luvu","ILB",2,2,7,"ARI","CAR","(14:12) (No Huddle, Shotgun) K.Murray pass short left to M.Brown to ARZ 27 for 8 yards (F.Luvu).",8,68.96,55.392480521693,76.87,4.67,3.7,4.44,9.67835729863286,106.818181818182,77.2727272727273,0.778498948,4.73,3.63,1.85,62.55,19.59,103.986601149177,-48.594120627484
"1291",2022091809,165,45052,46123,"Noah Brown","WR","Jessie Bates","FS",1,4,2,"DAL","CIN","(12:33) (No Huddle, Shotgun) C.Rush pass short middle to N.Brown to CIN 39 for 17 yards (J.Bates) [D.Reader].",17,83.26,378.055429417674,19.34,23.42,4.18,0.03,6.05114865128927,90.9090909090909,102.272727272727,0.896390975,2.68,4.32,4.58,13.72,27.17,346.241392454201,31.8140369634727
"1292",2022092504,134,48707,46652,"Craig Reynolds","RB","Chandon Sullivan","CB",1,1,10,"DET","MIN","(13:04) C.Reynolds right guard to MIN 34 for no gain (C.Sullivan).",0,58.94,-184.655746818028,41.66,0.640000000000001,1.41,3.36,10.4529421695521,85.9090909090909,97.7272727272727,0.78181082,0.71,3.9,4.09,0.089999999999975,124.75,-107.234149214182,-77.4215976038462
"1293",2022092512,1855,44816,54487,"Leonard Fournette","RB","Quay Walker","ILB",3,1,10,"TB","GB","(12:46) (Shotgun) L.Fournette right tackle to TB 27 for 6 yards (Q.Walker).",6,39.82,167.131097170159,127.66,6.59,2.81,1.4,7.51098528822949,109.090909090909,103.636363636364,0.514885128,1.88,3.25,2.35,13.68,148.73,213.248854056789,-46.1177568866302
"1294",2022091806,3006,48097,43325,"Jakobi Meyers","WR","Myles Jack","ILB",4,1,10,"NE","PIT","(14:50) (Shotgun) M.Jones pass short middle to J.Meyers to NE 39 for 11 yards (M.Jack).",11,47.94,79.1235910195427,170.08,10.41,3.98,5.21,7.42043799246378,110.909090909091,90.9090909090909,0.498561352,5.96,1.69,0.349999999999998,97.2,17.13,58.3944858469649,20.7291051725778
"1295",2022103001,1007,54042,42470,"Caleb Huntley","RB","Damien Wilson","MLB",2,1,10,"ATL","CAR","(12:07) (Shotgun) C.Huntley right guard to CAR 10 for 6 yards (D.Wilson).",6,157.39,41.0942687585591,75.23,6.23999999999999,2.27,2.04,7.70049349067968,110.454545454545,104.090909090909,0.473224252,0.95,2.62,2.46,15.97,168.48,137.42085870574,-96.3265899471805
"1296",2022091106,1544,43454,35466,"Tyreek Hill","WR","Devin McCourty","FS",2,1,15,"MIA","NE","(2:00) (Shotgun) T.Tagovailoa pass deep left to T.Hill to NE 45 for 26 yards (D.McCourty).",26,68.19,11.4022974530533,19.93,30.18,1.1,1.28,6.44102476318792,88.6363636363636,84.0909090909091,0.670264781,4.28,1.84,16.18,19.47,76.53,8.72884274880252,2.67345470425078
"1297",2022100211,2436,52470,43435,"A.J. Dillon","RB","Matt Judon","OLB",3,1,10,"GB","NE","(4:13) A.Dillon left tackle to GB 46 for 9 yards (M.Judon).",9,108.73,187.005846735321,59.11,8.51000000000001,5.25,4.25,8.24983030128499,118.636363636364,113.636363636364,0.546342432,0.64,1.08,5.52,7.15000000000001,36.75,179.217089679947,7.78875705537362
"1298",2022092500,1127,54476,52852,"Chris Olave","WR","Myles Hartsfield","FS",2,3,13,"NO","CAR","(12:30) (Shotgun) J.Winston pass short right to C.Olave to NO 26 for 4 yards (M.Hartsfield).",4,17.48,485.606972320892,72.67,5.53,5.12,1.56,3.55877788011559,95.9090909090909,84.0909090909091,0.959497452,1.04,2.8,13.95,42.99,73.5,393.112516261938,92.4944560589541
"1299",2022103004,77,43334,42441,"Derrick Henry","RB","Steven Nelson","CB",1,2,8,"TEN","HOU","(14:22) D.Henry up the middle to HST 32 for 41 yards (S.Nelson).",41,20.57,-63.3638298934652,15.03,38.32,4.46,4.09,9.99342283704638,88.1818181818182,112.272727272727,0.69574368,1.7,4.35,2.48,20.17,92.13,35.6860074916899,-99.0498373851551
"1300",2022101611,530,46118,46088,"Dallas Goedert","TE","Leighton Vander Esch","OLB",1,2,6,"PHI","DAL","(5:20) (Shotgun) J.Hurts pass short middle to D.Goedert to DAL 45 for 8 yards (L.Vander Esch).",8,32.61,11.9351935987094,155.42,3.95,2.95,2.87,2.31486500686325,116.363636363636,116.363636363636,0.809204996,2.19,1.18,0.810000000000002,17.08,98.61,86.8365861462949,-74.9013925475855
"1301",2022091105,3691,52449,46669,"Jonathan Taylor","RB","Jonathan Owens","FS",4,1,10,"IND","HOU","(2:42) (Shotgun) J.Taylor up the middle to HST 29 for 13 yards (J.Owens, K.Hinish).",13,93.43,-51.1232038261581,46.53,11.39,2.25,2.96,17.2415341544771,95.4545454545454,100.454545454545,0.849247158,1.04,3.25,6.24,2.44000000000003,108.83,21.879633478922,-73.0028373050801
"1302",2022110700,2944,43362,48027,"Kenyan Drake","RB","Kaden Elliss","OLB",4,2,2,"BAL","NO","(11:53) (Shotgun) K.Drake left tackle to NO 36 for 1 yard (K.Elliss, T.Mathieu).",1,6.41,22.4412057218922,126.48,7.93,0.61,0.46,8.57130095143088,109.090909090909,95.9090909090909,0.174606681,2.31,4.05,0.68,20.27,142.98,73.8828307555343,-51.4416250336421
"1303",2022110700,1796,53098,53533,"Marquez Callaway","WR","Brandon Stephens","FS",2,2,3,"NO","BAL","(:39) (No Huddle, Shotgun) A.Dalton pass short middle to M.Callaway to BLT 32 for 12 yards (B.Stephens). Pass 9, YAC 3",12,91.14,-62.7225249820785,32.5,5.31999999999999,3.21,3.92,1.26751725826516,93.6363636363636,92.7272727272727,0.967317104,1.34,2.6,5.39,7.32000000000002,30.09,-2.18680390833739,-60.5357210737411
"1304",2022100207,3093,47842,47971,"Parris Campbell","WR","David Long","ILB",4,2,8,"IND","TEN","(9:36) (Shotgun) M.Ryan pass short left to P.Campbell to TEN 24 for 7 yards (D.Long).",7,2.91,314.477359492376,85.2,4.25,5.09,2.29,16.0336053337981,101.818181818182,93.1818181818182,0.807237744,5.22,2.71,3.87,21.64,101.08,384.543021124948,-70.0656616325716
"1305",2022101607,1148,44816,44877,"Leonard Fournette","RB","Larry Ogunjobi","DT",2,2,1,"TB","PIT","(12:28) F.Johnson reported in as eligible.  L.Fournette left guard to PIT 4 for -3 yards (L.Ogunjobi, T.Edmunds).",-3,51.98,-1.83854748637575,28.64,13.86,0.63,1.42,2.03747392621353,138.636363636364,103.636363636364,0.222974822,0.79,1.76,2.5,0.960000000000036,125.9,-1.97490384554401,0.136356359168263
"1306",2022101600,132,54616,43405,"Tyler Allgeier","RB","Hassan Ridgeway","DT",1,1,10,"ATL","SF","(12:56) (Shotgun) T.Allgeier right guard to SF 26 for 3 yards (H.Ridgeway).",3,45.78,84.6931467960683,142.84,2.5,1.26,0.91,6.14081427825333,138.636363636364,100,0.629357576,1.02,3.02,3.38,100.57,60.08,134.195260222402,-49.5021134263338
"1307",2022100600,4637,52423,52619,"Jerry Jeudy","WR","Isaiah Rodgers","CB",5,1,10,"DEN","IND","(5:16) R.Wilson pass deep right to J.Jeudy to IND 14 for 37 yards (I.Rodgers).",37,12.34,-274.095714395323,12.42,36.55,2.11,5.52,10.4252481984843,77.2727272727273,87.2727272727273,0.760340571,3.46,1.63,11.87,71.46,77.15,-250.206976743783,-23.8887376515396
"1308",2022091109,4075,44852,54492,"Curtis Samuel","WR","Devin Lloyd","ILB",4,1,10,"WAS","JAX","(3:35) (Shotgun) C.Samuel left guard to JAX 39 for 11 yards (D.Lloyd).",11,43.2,-124.576659152505,113.14,11.1,3.4,5.91,8.08740378613557,106.818181818182,88.6363636363636,0.760083258,1.22,3.63,4.58,48.33,81.23,-63.1645102874199,-61.4121488650851
"1309",2022101609,2301,52630,41947,"Eno Benjamin","RB","Christian Jones","ILB",3,3,3,"ARI","SEA","(9:56) (Shotgun) E.Benjamin up the middle to SEA 27 for 1 yard (C.Jones).",1,17.8,16.4199392470289,102.62,7.28,1.57,2.62,7.05813714800159,113.636363636364,95.4545454545454,0.875629902,3.44,2.89,8.19,3.32,93.87,15.5221101223145,0.897829124714359
"1310",2022103002,3593,53646,42346,"Khalil Herbert","RB","Dante Fowler","OLB",4,1,10,"CHI","DAL","(9:51) (Shotgun) K.Herbert up the middle to DAL 38 for 2 yards (D.Fowler).",2,154.43,-160.739711151021,95.5,0.289999999999999,1.92,4.02,4.46929524645665,115.909090909091,96.3636363636364,0.816021562,1.64,2.89,5.4,91.74,40.05,-46.9383184309364,-113.801392720085
"1311",2022100901,461,47924,48482,"Zach Gentry","TE","Tyrel Dodson","MLB",1,3,4,"PIT","BUF","(8:35) (Shotgun) K.Pickett pass short left to Z.Gentry to BUF 25 for 8 yards (T.Dodson).",8,13.27,-86.8732900926575,30.39,2.34999999999999,3.54,3.92,1.72011627513956,107.727272727273,120.454545454545,0.95131737,0.77,0.43,4.74,2.25,1.1,-39.6714698776567,-47.2018202150008
"1312",2022092504,1642,44853,44834,"Dalvin Cook","RB","Charles Harris","OLB",2,2,4,"MIN","DET","(4:18) D.Cook right end to DET 45 for -2 yards (C.Harris, M.Brockers).",-2,149.75,-8.16544240461129,116.86,9.44,0.17,0.33,6.46875567632602,113.636363636364,95.4545454545454,0.518498361,1.44,2.14,3.67,36.07,44.41,42.8473469886196,-51.0127893932309
"1313",2022092500,3320,46170,53489,"Ian Thomas","TE","Pete Werner","OLB",4,1,10,"CAR","NO","(11:19) B.Mayfield pass short right to I.Thomas to NO 31 for 4 yards (P.Werner).",4,17.48,506.646534778629,9.27000000000001,4.79000000000001,9.26,4.37,1.40089257261219,110,118.181818181818,0.291272759,0.89,2.05,13.25,19.09,8.50999999999999,471.073000057553,35.573534721076
"1314",2022091900,1400,53855,54500,"Quintin Morris","TE","Roger McCreary","CB",2,2,7,"BUF","TEN","(8:11) (Shotgun) J.Allen pass short right to Q.Morris to TEN 26 for 6 yards (R.McCreary).",6,40.75,178.490478649471,67.81,2.76000000000001,1.46,1.97,7.3425880995736,85.4545454545455,114.090909090909,0.768079519,1.61,3.38,18.72,21.72,82.93,-54.4803652471989,232.97084389667
"1315",2022100908,3894,44816,54503,"Leonard Fournette","RB","Arnold Ebiketie","OLB",4,1,10,"TB","ATL","(3:15) L.Fournette up the middle to ATL 47 for 5 yards (A.Ebiketie).",5,20.22,-373.423384710597,144.65,4.41,0.46,4.92,6.53505164478446,116.363636363636,103.636363636364,0.286572129,1.19,2.5,6.88,18.36,133.28,-274.657426504023,-98.7659582065735
"1316",2022102700,1398,47896,53461,"Justice Hill","RB","Joe Tryon","OLB",2,3,36,"BAL","TB","(6:29) (Shotgun) J.Hill up the middle to BLT 36 for 8 yards (J.Tryon).",8,9.35999999999998,175.057490476706,16.85,18.95,3.65,2.94,7.67856757474986,119.090909090909,90.9090909090909,0.761303723,3.66,1.69,8.47,22.12,113.52,186.975454369332,-11.9179638926265
"1317",2022101608,3369,42837,52415,"Malcolm Brown","RB","Derrick Brown","DE",4,2,5,"LA","CAR","(2:00) M.Brown up the middle to LA 26 for 1 yard (D.Brown).",1,9.61,41.8827254035935,93.75,4.59,1.74,2.09,5.22210685451762,144.545454545455,100.909090909091,0.223717883,1.74,2.84,1.63,83.25,110.6,93.9563502435004,-52.0736248399069
"1318",2022100911,1622,52608,53445,"Quez Watkins","WR","Zaven Collins","OLB",2,1,10,"PHI","ARI","(5:24) (Shotgun) J.Hurts pass short right to Q.Watkins to PHI 31 for 6 yards (Z.Collins).",6,37.53,201.724236097564,134.18,5.84,4.08,3.61,7.81064017862813,118.181818181818,86.3636363636364,0.487196356,1.59,1.17,4.06,9.79999999999998,23.9,170.730625855629,30.9936102419353
"1319",2022092600,3904,47911,41336,"Tony Pollard","RB","Justin Ellis","DT",4,1,10,"DAL","NYG","(2:46) T.Pollard right tackle to DAL 40 for 2 yards (J.Ellis).",2,15.21,-337.592438588372,10.3,2.97,0.81,5.44,5.80486003276565,159.090909090909,95,0.370147347,1.35,2.65,5.09,87.04,103.59,-217.449564076341,-120.142874512031
"1320",2022092503,3178,42718,44976,"Raheem Mostert","RB","Matt Milano","OLB",4,1,7,"MIA","BUF","(10:49) (Shotgun) R.Mostert right guard to BUF 5 for 2 yards (M.Milano, J.Ingram).",2,151.12,83.9646568312123,8.37,2.08,1.04,0.24,7.78973683766018,101.363636363636,89.5454545454545,0.382669836,1.95,2.19,1.76,24.25,110.4,133.869183210706,-49.9045263794935
"1321",2022091105,4905,47842,53712,"Parris Campbell","WR","Michael Dwumfour","DT",5,2,9,"IND","HOU","(:02) (Shotgun) M.Ryan pass short left to P.Campbell to IND 27 for 20 yards (M.Dwumfour).",20,158.59,84.8333362470168,77.06,18.27,1.77,1.56,14.1523884909933,128.181818181818,93.1818181818182,0.049241509,2.2,2.24,3.82,5.4,62.9,130.83958391595,-46.0062476689336
"1322",2022100902,3360,52520,44903,"Joshua Kelley","RB","John Johnson","FS",4,2,7,"LAC","CLE","(12:28) (Shotgun) J.Kelley right guard to CLV 24 for 16 yards (J.Johnson).",16,130.29,50.5176835872948,127.09,19.49,3.82,3.14,23.1746499434188,95,99.5454545454545,0.656967282,1.74,2.36,9.25,176.86,58.72,182.635035083244,-132.117351495949
"1323",2022102301,1738,44901,46081,"D'Onta Foreman","RB","Vita Vea","NT",3,2,10,"CAR","TB","(14:54) D.Foreman up the middle to CAR 31 for 6 yards (V.Vea).",6,83.01,239.802817755487,129.7,6.84999999999999,4.29,4.28,6.03841038684851,157.727272727273,105.909090909091,0.543719888,0.56,2.94,3.5,178.48,45.72,196.631375425484,43.1714423300027
"1324",2022101600,2896,46377,46091,"Jeffery Wilson","RB","Rashaan Evans","ILB",4,2,1,"SF","ATL","(10:19) J.Wilson right tackle to SF 12 for 2 yards (R.Evans).",2,92.35,-107.947226629037,154.85,6.56,1.7,3.32,7.80426165630036,106.363636363636,88.1818181818182,0.230409727,1.09,3.52,3.66,3.36000000000001,120.44,-8.79750478082236,-99.1497218482147
"1325",2022091105,4488,46173,43497,"Nyheim Hines","RB","Kamu Grugier-Hill","ILB",5,2,13,"IND","HOU","(5:27) (Shotgun) M.Ryan pass short middle to N.Hines to HST 35 for 15 yards (K.Grugier-Hill) [O.Okoronkwo].",15,61.08,105.261527672368,172.8,16.62,3.95,3.45,1.33958948935859,104.545454545455,90,0.870166898,2.08,1.29,6.12,5.78,18.9,138.60950129526,-33.3479736228917
"1326",2022102309,4082,44856,54505,"Gerald Everett","TE","Boye Mafe","OLB",4,3,5,"LAC","SEA","(4:08) (Shotgun) J.Herbert pass short right to G.Everett to SEA 3 for 2 yards (B.Mafe).",2,47.17,16.9145897572772,14.6799999999999,6.54,3.29,3.49,0.799312204335706,120.454545454545,109.090909090909,0.98459518,0.64,1.03,19.04,11.24,5.76,23.0740213216675,-6.15943156439027
"1327",2022091805,954,44820,47891,"Christian McCaffrey","RB","Julian Love","SS",2,1,10,"CAR","NYG","(13:52) (Shotgun) C.McCaffrey left end to NYG 15 for -1 yards (J.Love).",-1,11.98,-19.7748125689482,103.82,1.19,3.82,3.86,9.37982942275603,87.7272727272727,93.1818181818182,0.421386361,2.72,2.31,7.97,0.109999999999985,159.7,117.856805678496,-137.631618247444
"1328",2022091806,367,47870,44906,"Damien Harris","RB","Cameron Sutton","CB",1,2,1,"NE","PIT","(8:57) (Shotgun) D.Harris left guard to PIT 17 for 5 yards (C.Sutton).",5,41.57,-133.339134468281,51.26,3.42,2.3,3.65,11.9616136035236,85.4545454545455,97.7272727272727,0.68358326,2.78,3.72,8.06,72.75,137.16,-25.0594370986399,-108.279697369641
"1329",2022101607,2003,44896,53674,"Chris Godwin","WR","Tre Norwood","FS",2,1,10,"TB","PIT","(:23) (Shotgun) T.Brady pass short middle to C.Godwin to PIT 36 for 15 yards (T.Norwood).",15,169.98,154.274851339348,106.62,14.5,3.41,1.52,0.962081077664461,81.8181818181818,95,0.972061038,2,1.39,0.919999999999998,18.23,26.58,196.910998970803,-42.6361476314551
"1330",2022102301,1328,44896,46124,"Chris Godwin","WR","Donte Jackson","CB",2,3,24,"TB","CAR","(3:46) (Shotgun) T.Brady pass short right to C.Godwin to TB 38 for 10 yards (D.Jackson). Penalty on TB-R.Hainsey, Ineligible Downfield Pass, declined.",10,125.54,242.304185189917,158.56,5.39,0.63,2.07,11.556526294696,81.8181818181818,95,0.844612598,0.8,1.58,3.59,38.86,152.57,-35.676390627601,277.980575817518
"1331",2022100207,77,52449,43353,"Jonathan Taylor","RB","Kevin Byard","FS",1,2,9,"IND","TEN","(14:27) J.Taylor right tackle to IND 36 for 10 yards (K.Byard, A.Adams).",10,63.75,121.122609662244,20.01,9.31,2.82,2.14,16.1922265300359,96.3636363636364,100.454545454545,0.849608064,2.73,2.16,2.25,9.55000000000001,83.57,124.671067240708,-3.54845757846368
"1332",2022103012,434,47857,47804,"Devin Singletary","RB","Darnell Savage","SS",1,1,10,"BUF","GB","(7:28) (Shotgun) D.Singletary right guard to GB 17 for 30 yards (D.Savage).",30,2.16,-113.008586529834,20.55,30.07,2.8,4.01,16.9848461871163,90.9090909090909,92.2727272727273,0.77794832,1.67,2.07,5.12,15.13,114.1,-39.9803310857001,-73.0282554441339
"1333",2022103006,2912,41282,43409,"Davante Adams","WR","David Onyemata","DT",4,2,27,"LV","NO","(14:15) (Shotgun) D.Carr pass short left to D.Adams to LV 25 for 3 yards (D.Onyemata, P.Turner). Pass -2, YAC 5",3,5.86,132.477741340897,90.21,20.77,3.49,3.88,9.30483745156249,136.363636363636,97.7272727272727,0.861641467,1.74,2.11,2.37,42.87,37.57,96.4733664551324,36.0043748857646
"1334",2022091105,3461,40138,46304,"Rex Burkhead","RB","Zaire Franklin","OLB",4,1,10,"HOU","IND","(7:42) R.Burkhead left end to HST 31 for 6 yards (Z.Franklin).",6,18.03,407.095217996471,146.88,5.91,5.27,1.62,13.5319252141002,107.272727272727,97.7272727272727,0.411844641,3.59,2.85,5.67,44.51,29.8,413.261211899087,-6.1659939026157
